country_txt,provstate,city,gname,nkill
Mexico,Chiapas,Chalam Del Carmen,Zapatista National Liberation Army,0.0
Mexico,Chiapas,Chamula,Evangelical Christians,8.0
Mexico,Chiapas,Chamula,U/I Catholic Traditionalists,3.0
Mexico,Chiapas,Chenalho,Institutional Revolutionary Party (Pri),6.0
Mexico,Chiapas,Chiapa De Corzo,Zapatista National Liberation Army,0.0
Mexico,Chiapas,Chicomuselo,State Council Of Indian And Peasant Organization,2.0
Mexico,Chiapas,Chicomuselo,Zapatista National Liberation Army,16.0
Mexico,Chiapas,El Porvenir,Francisco Villa People'S Front,1.0
Mexico,Chiapas,Las Limas Chitamucum,Zapatista National Liberation Army,4.0
Mexico,Chiapas,Las Magaritas,Zapatista National Liberation Army,0.0
Mexico,Chiapas,Los Altos De Chiapas,Institutional Revolutionary Party (Pri),2.0
Mexico,Chiapas,Mazapa De Madero,People'S National Liberation Movement,0.0
Mexico,Chiapas,Mitzitón,Zapatista National Liberation Army,0.0
Mexico,Chiapas,Ocosingo,Zapatista National Liberation Army,0.0
Mexico,Chiapas,Pichucalco,Militant Peasants (Nfi),3.0
Mexico,Chiapas,Pueblo Nuevo Solistahuacán,Paramilitaries,6.0
Mexico,Chiapas,Rancho Nuevo,Zapatista National Liberation Army,0.0
Mexico,Chiapas,San Cristobal De Las Casas,Democratic Revolutionary Party,0.0
Mexico,Chiapas,San Cristobal De Las Casas,Zapatista National Liberation Army,61.0
Mexico,Chiapas,Simojovel,Democratic Revolutionary Party,0.0
Mexico,Chiapas,Suchiate,Zapatista National Liberation Army,0.0
Mexico,Chiapas,Tila,Democratic Revolutionary Party,5.0
Mexico,Chiapas,Tumbala,Democratic Revolutionary Party,4.0
Mexico,Chiapas,Unknown,Indians,0.0
Mexico,Chiapas,Unknown,Institutional Revolutionary Party (Pri),90.0
Mexico,Chiapas,Unknown,Zapatista National Liberation Army,0.0
Mexico,Chiapas,Venustiano Carranza,Democratic Revolutionary Party,1.0
Mexico,Chiapas,Venustiano Carranza,Militant Peasants (Nfi),3.0
Mexico,Chihuahua,Chihuahua,Individuals Tending Toward Savagery,1.0
Mexico,Chihuahua,Ciudad Juarez,23Rd Of September Communist League,1.0
Mexico,Coahuila,Saltillo,Juarez Cartel (Carrillo-Fuentes / Mexico),0.0
Mexico,Coatlichan,Unknown,Individuals Tending Toward Savagery,2.0
Mexico,Distrito Federal,Mexico City,Popular Revolutionary Army (Mexico),0.0
Mexico,Federal,Iztapalapa,Francisco Villa People'S Front,0.0
Mexico,Federal,Mexico City,23Rd Of September Communist League,49.0
Mexico,Federal,Mexico City,Alpha-66 (Cuban Counterrevolutionary),1.0
Mexico,Federal,Mexico City,Anarchists,0.0
Mexico,Federal,Mexico City,Anti-United States Extremists,0.0
Mexico,Federal,Mexico City,Basque Fatherland And Freedom (Eta),0.0
Mexico,Federal,Mexico City,Budget For The Popular Prep Or Death,0.0
Mexico,Federal,Mexico City,Commando Internacionalista Simon Bolivar,0.0
Mexico,Federal,Mexico City,Contras,0.0
Mexico,Federal,Mexico City,Gunmen,0.0
Mexico,Federal,Mexico City,Independent Peasants Union,0.0
Mexico,Federal,Mexico City,Individuals Tending Toward Savagery,37.0
Mexico,Federal,Mexico City,Informal Feminist Commando For Anti-Authoritarian Action,0.0
Mexico,Federal,Mexico City,Mexican Students,0.0
Mexico,Federal,Mexico City,National Front For The Liberation Of Cuba (Flnc),0.0
Mexico,Federal,Mexico City,National Independent Committee For Political Prisoners And Persecuted And Missing Persons,0.0
Mexico,Federal,Mexico City,Poor People'S Party,0.0
Mexico,Federal,Mexico City,Revolutionary Worker Clandestine Union Of The People Party (Procup),2.0
Mexico,Federal,Mexico City,Shining Path (Sl),0.0
Mexico,Federal,Mexico City,Union Of The People (Udp),0.0
Mexico,Federal,Mexico City,Zapatista National Liberation Army,0.0
Mexico,Federal,San Lorenzo Tezonco,23Rd Of September Communist League,2.0
Mexico,Federal,Taxquena,23Rd Of September Communist League,0.0
Mexico,Federal,Tlalpan,23Rd Of September Communist League,0.0
Mexico,Federal District,Mexico City,Earth Liberation Front (Elf),0.0
Mexico,Federal District,Mexico City,Fuerzas Armadas Revolucionarias Del Pueblo (Farp),0.0
Mexico,Guanajuato,Guanajuato,Movement Of The Revolutionary Left (Mir) (Chile),0.0
Mexico,Guanajuato,Leon,Animal Liberation Front (Alf),0.0
Mexico,Guanajuato,Salamanca,Narco-Terrorists,0.0
Mexico,Guerrero,Acapulco,23Rd Of September Communist League,0.0
Mexico,Guerrero,Acapulco,Kidnapping Gang,1.0
Mexico,Guerrero,Acapulco,Popular Revolutionary Army (Mexico),0.0
Mexico,Guerrero,Acapulco,Taxi Drivers,0.0
Mexico,Guerrero,Aguas Blancas,Popular Revolutionary Army (Mexico),1.0
Mexico,Guerrero,Atoyac,Popular Revolutionary Army (Mexico),0.0
Mexico,Guerrero,Atoyac De Alvarez District,Popular Revolutionary Army (Mexico),5.0
Mexico,Guerrero,Between El Ranchito And Tepango,Popular Revolutionary Army (Mexico),0.0
Mexico,Guerrero,Chilpancingo,Popular Revolutionary Army (Mexico),2.0
Mexico,Guerrero,Ciudad Altamirano,Zapatista National Liberation Army,0.0
Mexico,Guerrero,Coyuca De Benitez,Southern Sierra Peasant Organization,0.0
Mexico,Guerrero,Iguala,Independent Peasants Union,0.0
Mexico,Guerrero,San Pedro Cacahuatepec,Union Of Peoples And Organizations Of The State Of Guerrero (Upoeg),7.0
Mexico,Guerrero,Tixtla,Popular Revolutionary Army (Mexico),1.0
Mexico,Guerrero,Unknown,Justice Army For Defenseless Peoples,4.0
Mexico,Guerrero,Unknown,Popular Revolutionary Army (Mexico),3.0
Mexico,Hidalgo,Pachuca,Individuals Tending Toward Savagery,0.0
Mexico,Hidalgo,Tulancingo,Rival Peasant Band,4.0
Mexico,Jalisco,Guadalajara,23Rd Of September Communist League,6.0
Mexico,Jalisco,Guadalajara,Animal Liberation Front (Alf),0.0
Mexico,Jalisco,Guadalajara,Jalisco New Generation Cartel (Cjng),0.0
Mexico,Jalisco,Guadalajara,Revolutionary Student Front,1.0
Mexico,Jalisco,Guadalajara,Union Of The People (Udp),0.0
Mexico,Mexican Federal District,Cuajimalpa,Fuerzas Armadas Revolucionarias Del Pueblo (Farp),0.0
Mexico,Mexico,Ecatepec,Pagan Sect Of The Mountain,0.0
Mexico,Mexico City,Mexico City,Individuals Tending Toward Savagery,3.0
Mexico,Michoacan,Irimbo,Democratic Revolutionary Party,0.0
Mexico,Michoacan,Unknown,Knights Templar (Caballeros Templarios),0.0
Mexico,Michoacan,Uruapan,Zapatista National Liberation Army,0.0
Mexico,Michoacán,Morelia,Gulf Cartel,8.0
Mexico,Morelos,Cuernavaca,Independent Peasants Union,1.0
Mexico,Morelos,Cuernavaca,United Popular Liberation Army Of America,0.0
Mexico,México,Tultitlan,Earth Liberation Front (Elf),0.0
Mexico,Oaxaca,Huayapan,Popular Revolutionary Army (Mexico),0.0
Mexico,Oaxaca,Loma Bonita,23Rd Of September Communist League,0.0
Mexico,Oaxaca,Oaxaca,23Rd Of September Communist League,9.0
Mexico,Oaxaca,Oaxaca,Poor People'S Party,0.0
Mexico,Oaxaca,Oaxaca,Popular Revolutionary Army (Mexico),7.0
Mexico,Oaxaca,Oaxaca,Union Of The People (Udp),1.0
Mexico,Oaxaca,San Agustin Chayuco,Institutional Revolutionary Party (Pri),0.0
Mexico,Oaxaca,San Pablo Elta,Movement For Triqui Unification And Struggle,4.0
Mexico,Oaxaca,Santa Lucia Del Camino,Popular Revolutionary Army (Mexico),0.0
Mexico,Oaxaca,Santa Maria Huatulco,Popular Revolutionary Army (Mexico),0.0
Mexico,Oaxaca,Tlaxiaco,Popular Revolutionary Army (Mexico),3.0
Mexico,Puebla,Puebla,Zapatista National Liberation Army,0.0
Mexico,Puebla,Tehuacan,Zapatista National Liberation Army,0.0
Mexico,Puebla,Zaragoza,Institutional Revolutionary Party (Pri),2.0
Mexico,Queretaro,Unknown,Popular Revolutionary Army (Mexico),0.0
Mexico,Quintana Roo,Playa Del Carmen,Pumba And Tata Cartel,0.0
Mexico,San Luis Potosi,San Luis Potosi,23Rd Of September Communist League,3.0
Mexico,Sinaloa,Culiacan Rosales,23Rd Of September Communist League,1.0
Mexico,Sinaloa,Limoncito De Ayala,Gunmen,12.0
Mexico,Sinaloa,Unknown,23Rd Of September Communist League,0.0
Mexico,Sonora,Hermosillo,People'S Liberation Army (Mexico),1.0
Mexico,State Of Mexico,Ciudad Satelite,23Rd Of September Communist League,0.0
Mexico,State Of Mexico,Coacalco,Popular Revolutionary Army (Mexico),1.0
Mexico,State Of Mexico,Ecatepec,23Rd Of September Communist League,1.0
Mexico,State Of Mexico,Teotihuacán De Arista,Popular Revolutionary Army (Mexico),0.0
Mexico,State Of Mexico,Xalostoc,23Rd Of September Communist League,0.0
Mexico,Tabasco,Abasolo,Zapatista National Liberation Army,0.0
Mexico,Tabasco,Comalcalco,Democratic Revolutionary Party,0.0
Mexico,Tabasco,Unknown,Strikers,0.0
Mexico,Tabasco,Villahermosa,Democratic Revolutionary Party,0.0
Mexico,Tamaulipas,Ciudad Mante,Students,0.0
Mexico,Tamaulipas,Ciudad Victoria,Zetas,0.0
Mexico,Tamaulipas,Matamoros,Militants Of The National Action Party,0.0
Mexico,Tamaulipas,Nuevo Laredo,Mob,0.0
Mexico,Unknown,Unknown,People'S Armed Revolutionary Branch,0.0
Mexico,Unknown,Unknown,Popular Revolutionary Army (Mexico),0.0
Mexico,Veracruz,Misantla,Independent Peasants Union,0.0
Mexico,Veracruz,Veracruz,Independent Peasants Union,0.0
Mexico,Veracruz,Xalapa,Zetas,1.0
Mexico,Yucatan,Merida,National Front For The Liberation Of Cuba (Flnc),2.0
Moldova,Anenii Noi,Speia,Ethnic Russian Separatists,0.0
Moldova,Bender,Bender,Russian Separatists,1.0
Moldova,Bender,Bendery,Dnester Region Guerrilas,5.0
Moldova,Bender,Bendery,Dnestr Rebels,2.0
Moldova,Transnistria,Dubossary,Russian Militia,0.0
Moldova,Transnistria,Tiraspol,Dnestr Republic Separatists,0.0
Morocco,Ceuta,Ceuta,Patriotic Moroccan Front,0.0
Morocco,Fes-Boulemane,Fez,Al-Adl Wal Ihsane,0.0
Morocco,Grand Casablanca,Casablanca,Al-Adl Wal Ihsane,0.0
Morocco,Greater Casablanca,Casablanca,Al-Qaida In The Islamic Maghreb (Aqim),2.0
Morocco,Greater Casablanca,Casablanca,Salafia Jihadia,45.0
Morocco,Guelmim-Es Semara,Tifariti,Polisario Front,10.0
Morocco,Laayoune-Boujdour-Sakia El Hamra,Guelta Zemmur,Polisario Front,200.0
Morocco,Marrakech-Tensift-El Haouz,Imlil,Jihadi-Inspired Extremists,2.0
Morocco,Marrakech-Tensift-El Haouz,Marrakech Medina,Al-Qaida In The Islamic Maghreb (Aqim),17.0
Morocco,Oriental,Oujda,Al-Adl Wal Ihsane,3.0
Morocco,Rabat-Sale-Zemmour-Zaer,Rabat,Egyptians,0.0
Morocco,Unknown,Unknown,Polisario Front,2.0
Mozambique,Cabo Delgado,24 De Marco,Central Africa Province Of The Islamic State,20.0
Mozambique,Cabo Delgado,Anga,Muslim Extremists,2.0
Mozambique,Cabo Delgado,Awasse,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Awasse,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Balama District,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Banga Velha,Muslim Extremists,2.0
Mozambique,Cabo Delgado,Bela Vista,Mozambique National Resistance Movement (Mnr),15.0
Mozambique,Cabo Delgado,Bilibiza,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Bilibiza,Muslim Extremists,5.0
Mozambique,Cabo Delgado,Cabora,Muslim Extremists,11.0
Mozambique,Cabo Delgado,Cagembe,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Cagembe,Muslim Extremists,2.0
Mozambique,Cabo Delgado,Chai,Muslim Extremists,6.0
Mozambique,Cabo Delgado,Chicuaia Velha,Ansar Al-Sunna (Mozambique),12.0
Mozambique,Cabo Delgado,Chirumba,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Chitolo,Ansar Al-Sunna (Mozambique),1.0
Mozambique,Cabo Delgado,Chitunda,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Cogolo,Muslim Extremists,5.0
Mozambique,Cabo Delgado,Demaio,Central Africa Province Of The Islamic State,6.0
Mozambique,Cabo Delgado,Diaca,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Diaca Velha,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Diaca Velha,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Fifth Congress,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Gananga,Ansar Al-Sunna (Mozambique),4.0
Mozambique,Cabo Delgado,Goludo,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Ibo,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Ilala,Ansar Al-Sunna (Mozambique),2.0
Mozambique,Cabo Delgado,Ilala,Muslim Extremists,17.0
Mozambique,Cabo Delgado,Ilha Quifuqui,Ansar Al-Sunna (Mozambique),2.0
Mozambique,Cabo Delgado,Imbada,Muslim Extremists,3.0
Mozambique,Cabo Delgado,Ingoane,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Itole,Ansar Al-Sunna (Mozambique),11.0
Mozambique,Cabo Delgado,Koko,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Lalane,Ansar Al-Sunna (Mozambique),6.0
Mozambique,Cabo Delgado,Liche,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Lijungo,Central Africa Province Of The Islamic State,4.0
Mozambique,Cabo Delgado,Likobe,Muslim Extremists,2.0
Mozambique,Cabo Delgado,Lilongo,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Limala,Muslim Extremists,2.0
Mozambique,Cabo Delgado,Lipandacua,Ansar Al-Sunna (Mozambique),5.0
Mozambique,Cabo Delgado,Litamanda,Ansar Al-Sunna (Mozambique),2.0
Mozambique,Cabo Delgado,Litamanda,Muslim Extremists,5.0
Mozambique,Cabo Delgado,Litandacua,Muslim Extremists,12.0
Mozambique,Cabo Delgado,Litingina,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Lucuamba,Central Africa Province Of The Islamic State,8.0
Mozambique,Cabo Delgado,Mabalane,Mozambique National Resistance Movement (Mnr),3.0
Mozambique,Cabo Delgado,Machava,Muslim Extremists,6.0
Mozambique,Cabo Delgado,Macomia,Central Africa Province Of The Islamic State,97.0
Mozambique,Cabo Delgado,Macomia District,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Macomia District,Muslim Extremists,5.0
Mozambique,Cabo Delgado,Maculo,Ansar Al-Sunna (Mozambique),1.0
Mozambique,Cabo Delgado,Maculo,Muslim Extremists,8.0
Mozambique,Cabo Delgado,Magaia,Central Africa Province Of The Islamic State,1.0
Mozambique,Cabo Delgado,Maganja,Ansar Al-Sunna (Mozambique),1.0
Mozambique,Cabo Delgado,Maganja,Muslim Extremists,4.0
Mozambique,Cabo Delgado,Makulo,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Malinde,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Mandela,Ansar Al-Sunna (Mozambique),2.0
Mozambique,Cabo Delgado,Manica,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Manilha,Muslim Extremists,4.0
Mozambique,Cabo Delgado,Manjudi,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Marere,Central Africa Province Of The Islamic State,12.0
Mozambique,Cabo Delgado,Matambalale,Ansar Al-Sunna (Mozambique),25.0
Mozambique,Cabo Delgado,Matapata,Muslim Extremists,4.0
Mozambique,Cabo Delgado,Matemo Island,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Mautide,Central Africa Province Of The Islamic State,20.0
Mozambique,Cabo Delgado,Mbau,Ansar Al-Sunna (Mozambique),14.0
Mozambique,Cabo Delgado,Mbau,Central Africa Province Of The Islamic State,10.0
Mozambique,Cabo Delgado,Mecungo,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Megelioua,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Mengaleuwa,Central Africa Province Of The Islamic State,8.0
Mozambique,Cabo Delgado,Menquelewa,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Messano,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Miangelewa,Muslim Extremists,3.0
Mozambique,Cabo Delgado,Miengueleua,Central Africa Province Of The Islamic State,19.0
Mozambique,Cabo Delgado,Mieze,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Minhanaha,Muslim Extremists,3.0
Mozambique,Cabo Delgado,Mitacata,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Mitumbate,Ansar Al-Sunna (Mozambique),1.0
Mozambique,Cabo Delgado,Miyoe,Muslim Extremists,10.0
Mozambique,Cabo Delgado,Mocimba Da Praia,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Mocimboa Da Praia,Ansar Al-Sunna (Mozambique),26.0
Mozambique,Cabo Delgado,Mocimboa Da Praia,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Mocimboa Da Praia,Muslim Extremists,2.0
Mozambique,Cabo Delgado,Mocimboa Da Praia District,Ansar Al-Sunna (Mozambique),1.0
Mozambique,Cabo Delgado,Mocimboa Da Praia District,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Mocimboa De Praia,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Mocímboa Da Praia,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Monjane,Ansar Al-Sunna (Mozambique),5.0
Mozambique,Cabo Delgado,Motepuez,Mozambique National Resistance Movement (Mnr),0.0
Mozambique,Cabo Delgado,Muambula,Central Africa Province Of The Islamic State,1.0
Mozambique,Cabo Delgado,Muatide,Ansar Al-Sunna (Mozambique),50.0
Mozambique,Cabo Delgado,Muatide,Central Africa Province Of The Islamic State,3.0
Mozambique,Cabo Delgado,Mucojo,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Mucojo,Central Africa Province Of The Islamic State,1.0
Mozambique,Cabo Delgado,Mucojo,Muslim Extremists,7.0
Mozambique,Cabo Delgado,Mueda,Central Africa Province Of The Islamic State,6.0
Mozambique,Cabo Delgado,Mueda District,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Muia,Ansar Al-Sunna (Mozambique),1.0
Mozambique,Cabo Delgado,Mukolo,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Mumu,Ansar Al-Sunna (Mozambique),4.0
Mozambique,Cabo Delgado,Mussemucu,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Mute,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Mwangaza,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Mwangaza,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Nabajo,Muslim Extremists,7.0
Mozambique,Cabo Delgado,Nabubussi,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Nacate,Central Africa Province Of The Islamic State,1.0
Mozambique,Cabo Delgado,Nacoba,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Nacotuco,Muslim Extremists,5.0
Mozambique,Cabo Delgado,Nacutuco,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Nailwa,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Naliendele,Muslim Extremists,2.0
Mozambique,Cabo Delgado,Namacande,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Namacande,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Namacule,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Namaculo,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Namacunde,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Namande,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Nambo,Muslim Extremists,6.0
Mozambique,Cabo Delgado,Nampanha,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Namuluco,Ansar Al-Sunna (Mozambique),5.0
Mozambique,Cabo Delgado,Nangade,Central Africa Province Of The Islamic State,6.0
Mozambique,Cabo Delgado,Nangade,Muslim Extremists,3.0
Mozambique,Cabo Delgado,Nangororo,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Nanjaba,Ansar Al-Sunna (Mozambique),2.0
Mozambique,Cabo Delgado,Napala,Ansar Al-Sunna (Mozambique),3.0
Mozambique,Cabo Delgado,Napala,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Nathuko,Ansar Al-Sunna (Mozambique),1.0
Mozambique,Cabo Delgado,Natugo,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Naude,Ansar Al-Sunna (Mozambique),7.0
Mozambique,Cabo Delgado,Naunde,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Nchinga,Central Africa Province Of The Islamic State,5.0
Mozambique,Cabo Delgado,Ncumbi,Ansar Al-Sunna (Mozambique),1.0
Mozambique,Cabo Delgado,Nfindi,Muslim Extremists,3.0
Mozambique,Cabo Delgado,Ngologolo,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Ngororo,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Nguia,Central Africa Province Of The Islamic State,11.0
Mozambique,Cabo Delgado,Nhonge,Central Africa Province Of The Islamic State,7.0
Mozambique,Cabo Delgado,Nicate,Muslim Extremists,7.0
Mozambique,Cabo Delgado,Nkoe,Ansar Al-Sunna (Mozambique),2.0
Mozambique,Cabo Delgado,Nkonga,Ansar Al-Sunna (Mozambique),2.0
Mozambique,Cabo Delgado,Nkopo,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Novo Cabo Delgado,Ansar Al-Sunna (Mozambique),5.0
Mozambique,Cabo Delgado,Novo Cabo Delgado,Muslim Extremists,2.0
Mozambique,Cabo Delgado,Ntamba,Ansar Al-Sunna (Mozambique),1.0
Mozambique,Cabo Delgado,Ntapuala,Muslim Extremists,2.0
Mozambique,Cabo Delgado,Ntchinga,Central Africa Province Of The Islamic State,0.0
Mozambique,Cabo Delgado,Ntoto,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Ntuleni,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Ocua,Mozambique National Resistance Movement (Mnr),1.0
Mozambique,Cabo Delgado,Olumbe,Ansar Al-Sunna (Mozambique),7.0
Mozambique,Cabo Delgado,Olumbe,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Palma District,Ansar Al-Sunna (Mozambique),18.0
Mozambique,Cabo Delgado,Pangane,Muslim Extremists,9.0
Mozambique,Cabo Delgado,Pemba,Ansar Al-Sunna (Mozambique),2.0
Mozambique,Cabo Delgado,Pequeue,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Piqueue,Ansar Al-Sunna (Mozambique),19.0
Mozambique,Cabo Delgado,Pundanhar,Ansar Al-Sunna (Mozambique),6.0
Mozambique,Cabo Delgado,Pundanhar,Muslim Extremists,2.0
Mozambique,Cabo Delgado,Quionga,Mozambique National Resistance Movement (Mnr),0.0
Mozambique,Cabo Delgado,Quirimba,Central Africa Province Of The Islamic State,64.0
Mozambique,Cabo Delgado,Quissanga,Central Africa Province Of The Islamic State,6.0
Mozambique,Cabo Delgado,Quissanga District,Central Africa Province Of The Islamic State,8.0
Mozambique,Cabo Delgado,Quissengue,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Quiterajo,Central Africa Province Of The Islamic State,16.0
Mozambique,Cabo Delgado,Roma,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Rueia,Ansar Al-Sunna (Mozambique),5.0
Mozambique,Cabo Delgado,Rueia,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Runho,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Shitoyo,Ansar Al-Sunna (Mozambique),2.0
Mozambique,Cabo Delgado,Simbolongo,Muslim Extremists,1.0
Mozambique,Cabo Delgado,Tandacua,Central Africa Province Of The Islamic State,8.0
Mozambique,Cabo Delgado,Tapara,Ansar Al-Sunna (Mozambique),0.0
Mozambique,Cabo Delgado,Twenty-Fifth Of June,Ansar Al-Sunna (Mozambique),2.0
Mozambique,Cabo Delgado,Ulo,Muslim Extremists,2.0
Mozambique,Cabo Delgado,Unknown,Central Africa Province Of The Islamic State,25.0
Mozambique,Cabo Delgado,Unknown,Mozambique National Resistance Movement (Mnr),1.0
Mozambique,Cabo Delgado,Unknown,Muslim Extremists,13.0
Mozambique,Cabo Delgado,Vamisse,Muslim Extremists,0.0
Mozambique,Cabo Delgado,Xitaxi,Central Africa Province Of The Islamic State,52.0
Mozambique,Gaza,Chibuto,Mozambique National Resistance Movement (Mnr),55.0
Mozambique,Gaza,Chibuto District,Mozambique National Resistance Movement (Mnr),25.0
Mozambique,Gaza,Chicumbane,Mozambique National Resistance Movement (Mnr),1.0
Mozambique,Gaza,Chokwe,Mozambique National Resistance Movement (Mnr),18.0
Mozambique,Gaza,Chonguene,Mozambique National Resistance Movement (Mnr),50.0
Mozambique,Gaza,Lago Sanguane,Mozambique National Resistance Movement (Mnr),82.0
Mozambique,Gaza,Mabalane,Mozambique National Resistance Movement (Mnr),25.0
Mozambique,Gaza,Manjacaze,Mozambique National Resistance Movement (Mnr),4.0
Mozambique,Gaza,Mazivila,Mozambique National Resistance Movement (Mnr),0.0
Mozambique,Gaza,Mhabondze,Mozambique National Resistance Movement (Mnr),0.0
Mozambique,Gaza,Unknown,Mozambique Liberation Front (Frelimo),0.0
Mozambique,Gaza,Unknown,Mozambique National Resistance Movement (Mnr),42.0
Mozambique,Gaza,Xai-Xai,Mozambique National Resistance Movement (Mnr),54.0
Mozambique,Gaza,Xai-Xai District,Mozambique National Resistance Movement (Mnr),9.0
Mozambique,Inhambane,Chicamba,Mozambique National Resistance Movement (Mnr),0.0
Mozambique,Inhambane,Funhalouro,Mozambique National Resistance Movement (Mnr),2.0
Mozambique,Inhambane,Homoine,Mozambique National Resistance Movement (Mnr),388.0
Mozambique,Inhambane,Mapinhame,Mozambique National Resistance Movement (Mnr),19.0
